1; 0.7636542250828372; 0.17965528659223606;
2; 0.7975174274896996; 0.22023552027634768;
3; 0.8213457713636738; 0.2472262900565835;
4; 0.8389847558845176; 0.2658452921449966;
5; 0.8525379289296819; 0.27894781753798875;
6; 0.8632529339989766; 0.2882283634511755;
7; 0.8719166667663271; 0.294756521513356;
8; 0.8790500118865651; 0.29924106598659833;
9; 0.8850115093537124; 0.3021705366475914;
10; 0.8900560457716362; 0.30389282881121543;
11; 0.89436979969072; 0.3046625805390994;
12; 0.8980919415157197; 0.30467059736097485;
13; 0.9013285971273234; 0.3040627857714807;
14; 0.9041621124904623; 0.3029527145235896;
15; 0.9066573661168326; 0.30143017274669676;
16; 0.9088661715075426; 0.29956713817569525;
17; 0.910830411458995; 0.29742202598324835;
18; 0.9125843108839214; 0.295042769694805;
19; 0.9141561123010802; 0.29246909241347335;
20; 0.9155693294670768; 0.2897342063155825;
