1; 0.7085557127437497; 0.11198476175783335;
2; 0.7324612854255902; 0.13342413623622207;
3; 0.7488955970827024; 0.14491324652466708;
4; 0.760628124831082; 0.15033047600077845;
5; 0.769231471607371; 0.15188326083022005;
6; 0.7756649381662376; 0.15091926699450842;
7; 0.7805465634422556; 0.14830487787633376;
8; 0.784291870099408; 0.14461862176357948;
9; 0.787189820710333; 0.14025746231615216;
10; 0.7894468633671534; 0.1354988117448873;
11; 0.7912137264559076; 0.1305385936171202;
12; 0.7926023947045999; 0.12551564593992715;
13; 0.7936972460934524; 0.12052796573682903;
14; 0.79456258169231; 0.11564387620770314;
15; 0.7952478515009742; 0.11090991425201492;
16; 0.7957913642542936; 0.10635652690597065;
17; 0.7962229728440177; 0.10200225881638124;
18; 0.7965660509395859; 0.09785687224452835;
19; 0.7968389686774574; 0.09392369424697758;
20; 0.7970562076251976; 0.09020139343436798;
