1; 0.5990016385045875; 0.03479648642710593;
2; 0.6074779817071555; 0.038168576765311;
3; 0.6125604999539672; 0.038064602111769034;
4; 0.6156490313420282; 0.03629252155838367;
5; 0.6175411221955084; 0.03381390855652345;
6; 0.6187060072829418; 0.031138211053877388;
7; 0.6194253689478623; 0.028526173732246692;
8; 0.6198704387084131; 0.026100679388389607;
9; 0.6201461242126305; 0.02390901877154613;
10; 0.6203170125958298; 0.021958315606718085;
11; 0.6204229879795593; 0.020235648804338837;
12; 0.6204887261567504; 0.01871932019693275;
13; 0.6205295115709676; 0.01738498376011569;
14; 0.6205548184363048; 0.01620881256002992;
15; 0.6205705220835942; 0.015168984775034823;
16; 0.6205802670539025; 0.014246241206332918;
17; 0.6205863144937894; 0.013423951962744759;
18; 0.6205900674150989; 0.012687942819589836;
19; 0.6205923964264906; 0.012026221078838726;
20; 0.6205938417877455; 0.011428676022517886;
